address,agricultural_area_burned,airplanes_cl215,airplanes_cl415,airplanes_gru,airplanes_pzl,army,crop_residue_area_burned,dumping_ground_area_burned,end_time,firefighters,fire_station,fire_trucks,forest_area_burned,forestry,grove_area_burned,helicopters,local_authorities_vehicles,location,low_vegetation_area_burned,machinery,municipality,other_firefighters,prefecture,start_time,swamp_area_burned,volunteers,water_tank_trucks,wildland_crew,woodland_area_burned
Τ.Κ. ΑΝΘΕΙΑΣ,0.2,0,0,0,0,0,0.0,0.0,2017-09-18 20:20:00,4,Π.Υ. ΚΑΛΑΜΑΤΑΣ,2,0.0,ΚΑΛΑΜΑΤΑΣ,0.0,0,0,,0.0,0,Δ. ΚΑΛΑΜΑΤΑΣ,0,ΜΕΣΣΗΝΙΑΣ,2017-09-18 19:30:00,0.0,1,0,0,0.0
Τ.Κ. ΠΙΠΕΡΙΤΣΑ,0.0,0,0,0,0,0,0.0,0.0,2017-09-18 20:30:00,4,Π.Υ. ΚΑΛΑΜΑΤΑΣ,2,0.0,ΚΑΛΑΜΑΤΑΣ,0.0,0,0,,0.0,0,Δ. ΜΕΣΣΗΝΗΣ,0,ΜΕΣΣΗΝΙΑΣ,2017-09-18 19:30:00,0.2,0,0,0,0.0
Τ.Κ. ΑΝΕΜΟΜΥΛΟΣ,0.5,0,0,0,0,0,0.0,0.0,2017-09-18 21:50:00,2,Π.Υ. ΚΑΛΑΜΑΤΑΣ,1,0.0,ΚΑΛΑΜΑΤΑΣ,0.0,0,0,,0.0,0,Δ. ΚΑΛΑΜΑΤΑΣ,0,ΜΕΣΣΗΝΙΑΣ,2017-09-18 21:19:00,0.0,0,0,0,0.0
ΑΓΙΟΣ ΠΑΝΤΕΛΕΗΜΩΝΑΣ ΑΡΑΧΝΑΙΟ,0.3,0,0,0,0,0,0.0,0.0,,4,Π.Υ. ΝΑΥΠΛΙΟΥ,2,0.0,,0.0,0,0,,0.0,0,Δ. ΝΑΥΠΛΙΕΩΝ,0,ΑΡΓΟΛΙΔΟΣ,2017-09-18 07:35:00,0.0,0,0,0,0.0
"""""""ΜΥΛΟΣ""""""",3.0,0,0,0,0,0,0.0,0.0,2017-09-18 20:05:00,9,Π.Υ. ΧΑΛΚΙΔΑΣ,4,0.0,ΧΑΛΚΙΔΑΣ,0.0,0,0,ΛΟΥΚΙΣΙΑ,0.0,0,Δ. ΧΑΛΚΙΔΕΩΝ,0,ΕΥΒΟΙΑΣ,2017-09-18 16:00:00,0.0,0,0,0,0.0
ΚΑΨΟΔΑΣΟΣ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 01:15:00,0,Π.Υ. ΒΡΥΣΣΩΝ,0,0.0,,0.0,0,0,,0.0,0,Δ. ΣΦΑΚΙΩΝ,0,ΧΑΝΙΩΝ,2017-09-18 22:53:00,0.0,0,0,0,0.1
ΥΨΟΣ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 00:30:00,7,1ος  Π.Σ. ΚΕΡΚΥΡΑΣ,4,0.0,,0.0,0,0,,0.0,0,Δ. ΚΕΡΚΥΡΑΣ,0,ΚΕΡΚΥΡΑΣ,2017-09-18 23:00:00,10.0,0,0,4,0.0
ΞΕΝΟΠΟΥΛΟ,0.3,0,0,0,0,0,0.0,0.0,2017-09-18 13:10:00,3,Π.Κ. ΣΑΜΗΣ,1,0.0,,0.0,0,0,ΞΕΝΟΠΟΥΛΟ,0.3,0,Δ. ΚΕΦΑΛΛΟΝΙΑΣ,0,ΚΕΦΑΛΛΟΝΙΑΣ,2017-09-18 11:45:00,0.0,0,0,0,0.0
ΧΑΛΙΩΤΑΤΑ,0.0,0,0,0,0,0,0.0,0.0,2017-09-18 16:25:00,3,Π.Κ. ΣΑΜΗΣ,1,0.0,,0.0,0,0,ΧΑΛΙΩΤΑΤΑ,0.0,0,Δ. ΚΕΦΑΛΛΟΝΙΑΣ,0,ΚΕΦΑΛΛΟΝΙΑΣ,2017-09-18 16:05:00,0.2,0,0,0,0.0
ΜΟΥΖΑΚΙ,0.2,0,0,0,0,0,0.0,0.0,,6,Π.Υ. ΖΑΚΥΝΘΟΥ,3,0.0,,0.0,0,0,,0.0,0,Δ. ΖΑΚΥΝΘΟΥ,0,ΖΑΚΥΝΘΟΥ,2017-09-18 10:07:00,0.0,0,0,0,0.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΧΡΥΣΟΧΩΡΙΟΥ,0.0,0,0,0,0,0,8.0,0.0,2017-09-19 13:05:00,4,Π.Υ. ΧΡΥΣΟΥΠΟΛΗΣ,2,0.0,ΚΑΒΑΛΑΣ,0.0,0,0,ΧΡΥΣΟΧΩΡΙ,0.0,0,Δ. ΝΕΣΤΟΥ,0,ΚΑΒΑΛΑΣ,2017-09-19 11:45:00,2.0,0,0,0,0.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΑΜΠΕΛΑΚΙΩΝ,0.0,0,0,0,0,0,10.0,0.0,2017-09-19 20:48:00,2,Π.Υ. ΟΡΕΣΤΙΑΔΑΣ,1,0.0,ΔΙΔ/ΧΟΥ,0.0,0,0,ΑΜΠΕΛΑΚΙΑ,5.0,0,Δ. ΟΡΕΣΤΙΑΔΑΣ,0,ΕΒΡΟΥ,2017-09-19 20:20:00,0.0,0,0,0,0.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΛΑΓΟΥ,0.0,0,0,0,0,0,0.0,0.0,,8,Π.Υ. ΔΙΔΥΜΟΤΕΙΧΟΥ,4,0.0,,0.0,0,0,,20.0,0,Δ. ΔΙΔΥΜΟΤΕΙΧΟΥ,0,ΕΒΡΟΥ,2017-09-19 16:29:00,0.0,0,0,0,0.0
ΑΓΡ. ΠΕΡ. ΧΑΡΩΠΟΥ,4.0,0,0,0,0,0,0.0,0.0,,6,Π.Κ. ΣΙΔΗΡΟΚΑΣΤΡΟΥ,3,0.0,ΣΙΔΗΡΟΚΑΣΤΡΟΥ,0.0,0,0,ΧΑΡΟΠΟ,0.0,0,Δ. ΣΙΝΤΙΚΗΣ,0,ΣΕΡΡΩΝ,2017-09-19 14:44:00,0.0,0,0,0,0.0
ΑΓΡ. ΠΕΡ ΠΟΛΥΚΑΣΤΡΟΥ,0.0,0,0,0,0,0,0.5,0.0,2017-09-19 21:15:00,5,Π.Υ. ΚΙΛΚΙΣ,2,0.0,ΚΙΛΚΙΣ,0.0,0,0,ΠΟΛΥΚΑΣΤΡΟ,10.0,0,Δ. ΠΑΙΟΝΙΑΣ,0,ΚΙΛΚΙΣ,2017-09-19 19:14:00,0.0,0,0,0,0.0
ΑΓΡ. ΠΕΡ. ΠΟΛΥΚΑΣΤΡΟΥ,0.0,0,0,0,0,0,2.0,0.0,2017-09-19 21:30:00,2,Π.Υ. ΚΙΛΚΙΣ,1,0.0,ΚΙΛΚΙΣ,0.0,0,0,ΠΟΛΥΚΑΣΤΡΟ,2.0,0,Δ. ΠΑΙΟΝΙΑΣ,0,ΚΙΛΚΙΣ,2017-09-19 20:15:00,0.0,0,0,0,0.0
ΔΑΣΙΚΗ ΠΕΡΙΟΧΗ ΜΟΝΗ ΠΑΝΑΓΙΑΣ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 19:00:00,2,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,1,0.0,ΕΔΕΣΣΑΣ,0.0,0,0,ΛΑΚΚΑ,0.0,0,Δ. ΠΕΛΛΑΣ,0,ΠΕΛΛΑΣ,2017-09-19 15:50:00,0.0,0,0,0,0.3
ΘΕΣΗ ''ΡΟΔΙΝΑ'' Τ.Κ. ΕΠΙΣΚΟΠΗΣ,6.0,0,0,0,0,0,0.0,0.0,2017-09-19 21:50:00,9,Π.Υ. ΝΑΟΥΣΑΣ,3,0.0,ΝΑΟΥΣΑΣ,0.0,0,0,ΕΠΙΣΚΟΠΗ,0.0,0,Δ. ΝΑΟΥΣΑΣ,0,ΗΜΑΘΙΑΣ,2017-09-19 20:35:00,0.0,0,0,0,0.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΣΤΑΥΡΟΥ,20.0,0,0,0,0,0,20.0,0.0,2017-09-19 17:00:00,4,Π.Υ. ΑΛΕΞΑΝΔΡΕΙΑΣ,2,0.0,ΒΕΡΟΙΑΣ,0.0,0,0,,0.0,0,Δ. ΑΛΕΞΑΝΔΡΕΙΑΣ,0,ΗΜΑΘΙΑΣ,2017-09-19 14:24:00,0.0,0,0,0,0.0
Τ.Κ.ΠΑΝΑΡΕΤΗΣ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 18:58:00,6,Π.Υ. ΚΟΖΑΝΗΣ,3,0.0,ΤΣΟΤΥΛΙ,0.0,0,0,,2.0,0,Δ. ΚΟΖΑΝΗΣ,0,ΚΟΖΑΝΗΣ,2017-09-19 13:50:00,0.0,0,0,0,10.0
Τ.Κ.ΚΡΟΚΟΥ,2.0,0,0,0,0,0,1.0,0.0,2017-09-19 20:25:00,2,Π.Υ. ΚΟΖΑΝΗΣ,1,0.0,ΚΟΖΑΝΗΣ,0.0,0,0,,0.0,0,Δ. ΚΟΖΑΝΗΣ,0,ΚΟΖΑΝΗΣ,2017-09-19 18:15:00,0.0,0,0,0,0.0
"""ΤΚ ΕΛΕΥΘΕΡΟΥ ΘΕΣΗ """"ΡΑΧΗ ΚΑΡΑΓΙΩΡΓΗ""""""",0.0,0,0,0,0,0,3.0,0.0,2017-09-19 19:37:00,7,Π.Υ. ΓΡΕΒΕΝΩΝ,3,0.0,ΓΡΕΒΕΝΩΝ,0.0,0,0,,0.0,0,Δ. ΓΡΕΒΕΝΩΝ,0,ΓΡΕΒΕΝΩΝ,2017-09-19 14:30:00,0.0,0,0,0,4.0
Δ.Κ ΣΤΑΥΡΑΚΙΟΥ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 17:00:00,2,1ος  Π.Σ. ΙΩΑΝΝΙΝΩΝ,1,0.0,ΙΩΑΝΝΙΝΩΝ,0.0,0,0,,2.0,0,Δ. ΙΩΑΝΝΙΤΩΝ,0,ΙΩΑΝΝΙΝΩΝ,2017-09-19 16:20:00,0.0,0,0,0,0.0
Τ.Κ. ΡΑΓΙΟΥ,0.1,0,0,0,0,0,0.0,0.0,2017-09-20 00:15:00,3,Π.Υ. ΗΓΟΥΜΕΝΙΤΣΑΣ,2,0.0,ΘΕΣΠΡΩΤΙΑΣ,0.0,0,0,,0.0,0,Δ. ΦΙΛΙΑΤΩΝ,0,ΘΕΣΠΡΩΤΙΑΣ,2017-09-19 20:54:00,0.0,0,0,0,0.0
ΣΥΚΟΥΛΑ ΑΜΦΙΛΟΧΙΑΣ,10.0,0,0,0,0,0,0.0,0.0,2017-09-19 17:25:00,11,Π.Υ. ΑΡΤΑΣ,5,0.0,ΑΡΤΑΣ,0.0,0,0,,5.0,0,,0,ΑΡΤΑΣ,2017-09-19 13:10:00,0.0,0,0,0,0.0
Τ.Κ ΣΙΤΟΧΩΡΟ,0.5,0,0,0,0,0,30.0,0.0,2017-09-19 13:00:00,2,Π.Κ. ΦΑΡΣΑΛΩΝ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,1.0,0,Δ. ΦΑΡΣΑΛΩΝ,0,ΛΑΡΙΣΑΣ,2017-09-19 12:00:00,0.0,0,0,0,0.0
Τ.Κ ΔΑΣΟΛΟΦΟΥ,0.0,0,0,0,0,0,100.0,0.0,2017-09-19 15:30:00,2,Π.Κ. ΦΑΡΣΑΛΩΝ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,0.0,0,Δ. ΦΑΡΣΑΛΩΝ,0,ΛΑΡΙΣΑΣ,2017-09-19 13:50:00,0.0,0,0,0,0.0
ΑΝΩ ΣΚΟΤΟΥΣΑ,0.0,0,0,0,0,0,40.0,0.0,2017-09-19 20:25:00,2,Π.Κ. ΦΑΡΣΑΛΩΝ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,2.0,0,Δ. ΦΑΡΣΑΛΩΝ,0,ΛΑΡΙΣΑΣ,2017-09-19 19:45:00,0.0,0,0,0,0.0
Τ.Κ ΑΓΝΑΝΤΕΡΗΣ,0.0,0,0,0,0,0,200.0,0.0,2017-09-19 12:30:00,2,1ος  Π.Σ. ΛΑΡΙΣΑΣ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,0.0,0,Δ. ΚΙΛΕΛΕΡ,0,ΛΑΡΙΣΑΣ,2017-09-19 09:30:00,0.0,0,0,0,0.0
8 ΧΛΜ Π.Ε.Ο ΛΑΡΙΣΑΣ-ΒΟΛΟΥ3,0.0,0,0,0,0,0,5.0,0.0,2017-09-19 13:20:00,2,1ος  Π.Σ. ΛΑΡΙΣΑΣ,1,0.0,ΛΑΡΙΣΑ,0.0,0,0,,0.0,0,Δ. ΛΑΡΙΣΑΙΩΝ,0,ΛΑΡΙΣΑΣ,2017-09-19 12:25:00,0.0,0,0,0,0.0
ΑΡΓΥΡΟΠΟΥΛΙ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 14:20:00,2,1ος  Π.Σ. ΛΑΡΙΣΑΣ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,0.2,0,Δ. ΤΥΡΝΑΒΟΥ,0,ΛΑΡΙΣΑΣ,2017-09-19 13:10:00,0.0,0,0,0,0.0
Δ.Δ ΝΕΣΣΩΝ,0.0,0,0,0,0,0,50.0,0.0,2017-09-19 15:25:00,2,3ος Π.Σ. (ΒΙ.ΠΕ.) ΛΑΡΙΣΑΣ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,3.0,0,Δ. ΤΕΜΠΩΝ,0,ΛΑΡΙΣΑΣ,2017-09-19 13:40:00,0.0,0,0,0,0.0
Ε.Ο ΓΥΡΤΩΝΗΣ-ΜΑΚΡΥΧΩΡΙΟΥ,0.0,0,0,0,0,0,5.0,0.0,2017-09-19 18:15:00,5,3ος Π.Σ. (ΒΙ.ΠΕ.) ΛΑΡΙΣΑΣ,2,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,0.3,0,Δ. ΤΕΜΠΩΝ,0,ΛΑΡΙΣΑΣ,2017-09-19 16:30:00,0.0,0,0,0,0.0
ΓΥΡΤΩΝΗ,0.0,0,0,0,0,0,200.0,0.0,2017-09-19 21:20:00,2,3ος Π.Σ. (ΒΙ.ΠΕ.) ΛΑΡΙΣΑΣ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,0.0,0,Δ. ΤΕΜΠΩΝ,0,ΛΑΡΙΣΑΣ,2017-09-19 19:55:00,0.0,0,0,0,0.0
ΜΑΥΡΙΚΑ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 15:15:00,2,Π.Υ. ΚΑΡΔΙΤΣΑΣ,1,0.0,,0.0,0,0,,1.0,0,Δ. ΚΑΡΔΙΤΣΑΣ,0,ΚΑΡΔΙΤΣΑΣ,2017-09-19 14:25:00,0.0,0,0,0,0.0
Τ.Κ. ΦΡΑΓΚΟΥ,0.0,0,0,0,0,0,0.0,0.0,2017-09-20 04:10:00,8,Π.Υ. ΚΑΡΔΙΤΣΑΣ,4,0.0,,0.0,0,0,,2.0,0,Δ. ΚΑΡΔΙΤΣΑΣ,0,ΚΑΡΔΙΤΣΑΣ,2017-09-19 20:25:00,5.0,0,0,0,0.0
Τ.Κ. ΑΓΙΟΥ ΒΗΣΣΑΡΙΟΥ,20.0,0,0,0,0,0,0.0,0.0,2017-09-19 19:20:00,2,Π.Υ. ΣΟΦΑΔΩΝ,1,0.0,ΚΑΡΔΙΤΣΑΣ,0.0,0,0,,0.5,0,Δ. ΣΟΦΑΔΩΝ,0,ΚΑΡΔΙΤΣΑΣ,2017-09-19 18:45:00,0.0,0,0,0,0.0
Τ.Κ. ΚΑΠΠΑΔΟΚΙΚΟΥ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 20:30:00,2,Π.Υ. ΣΟΦΑΔΩΝ,1,0.0,ΚΑΡΔΙΤΣΑΣ,0.0,0,0,,60.0,0,Δ. ΣΟΦΑΔΩΝ,0,ΚΑΡΔΙΤΣΑΣ,2017-09-19 19:50:00,0.0,0,0,0,0.0
Τ.Κ. ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 22:20:00,2,Π.Υ. ΣΟΦΑΔΩΝ,1,0.0,ΚΑΡΔΙΤΣΑΣ,0.0,0,0,,15.0,0,Δ. ΣΟΦΑΔΩΝ,0,ΚΑΡΔΙΤΣΑΣ,2017-09-19 21:55:00,0.0,0,0,0,0.0
Τ.Κ. ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,0.0,0,0,0,0,0,5.0,0.0,2017-09-19 22:50:00,2,Π.Υ. ΣΟΦΑΔΩΝ,1,0.0,ΚΑΡΔΙΤΣΑΣ,0.0,0,0,,0.0,0,Δ. ΣΟΦΑΔΩΝ,0,ΚΑΡΔΙΤΣΑΣ,2017-09-19 22:30:00,0.0,0,0,0,0.0
ΠΕΡΙΦΕΡΕΙΑ ΠΕΔΙΝΟΥ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 02:05:00,2,Π.Υ. ΠΑΛΑΜΑ,1,0.0,ΚΑΡΔΙΤΣΑΣ,0.0,0,0,,40.0,0,Δ. ΠΑΛΑΜΑ,0,ΚΑΡΔΙΤΣΑΣ,2017-09-19 00:23:00,0.0,0,0,0,0.0
ΑΝΑΧΩΜΑ ΠΗΝΕΙΟΥ - ΚΟΡΔΑ,0.0,0,0,0,0,0,10.0,0.0,2017-09-19 19:45:00,6,Π.Υ. ΠΑΛΑΜΑ,3,0.0,ΚΑΡΔΙΤΣΑΣ,0.0,0,0,,10.0,0,Δ. ΠΑΛΑΜΑ,0,ΚΑΡΔΙΤΣΑΣ,2017-09-19 13:20:00,100.0,0,0,0,0.0
ΤΣΙΑΤΙ,15.0,0,0,0,0,0,0.0,0.0,2017-09-19 21:05:00,4,Π.Υ. ΒΙ.ΠΕ. ΠΑΤΡΩΝ,2,0.0,ΠΑΤΡΩΝ,0.0,0,0,ΛΙΜΝΟΧΩΡΙ,0.0,0,Δ. ΔΥΤΙΚΗΣ ΑΧΑΪΑΣ,0,ΑΧΑΙΑΣ,2017-09-19 19:45:00,0.0,0,0,0,0.0
 ΧΟΥΝΙ ΑΜΠΕΛΟΚΗΠΩΝ (ΧΥΤΑ),70.0,0,0,0,0,0,0.0,0.0,2017-09-22 20:10:00,40,Π.Κ. ΑΚΡΑΤΑΣ,15,0.0,ΑΙΓΙΟΥ,0.0,0,0,,3.0,0,Δ. ΑΙΓΙΑΛΕΙΑΣ,0,ΑΧΑΙΑΣ,2017-09-19 13:38:00,0.0,0,0,0,30.0
ΔΚΙ ΕΥΗΝΟΧΩΡΙΟΥ (ΓΥΡΑ ΜΑΚΡΗ),0.0,0,0,0,0,0,0.0,0.0,2017-09-19 21:00:00,2,Π.Υ. ΜΕΣΟΛΟΓΓΙΟΥ,1,0.0,ΜΕΣΟΛΟΓΓΙΟΥ,0.0,0,0,ΜΕΣΟΛΟΓΓΙ,0.0,0,Δ. ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,0,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,2017-09-19 20:28:00,0.5,0,0,0,0.0
Δ.Δ.ΠΑΝΑΙΤΩΛΙΟΥ-ΑΜΠΑΡΙΑ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 22:20:00,2,Π.Υ. ΑΓΡΙΝΙΟΥ,1,0.0,ΑΓΡΙΝΙΟΥ,0.0,0,0,ΑΓΡΙΝΙΟ,0.0,0,Δ. ΑΓΡΙΝΙΟΥ,0,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,2017-09-19 20:59:00,0.05,0,0,0,0.0
ΤΡΑΓΑΝΟ,1.0,0,0,0,0,0,0.0,0.0,2017-09-19 19:30:00,4,Π.Υ. ΠΥΡΓΟΥ,2,0.0,ΠΥΡΓΟΥ,0.0,0,0,,0.0,0,Δ. ΠΥΡΓΟΥ,0,ΗΛΕΙΑΣ,2017-09-19 18:50:00,0.0,0,0,0,0.0
ΒΥΤΙΝΑΙΚΑ,0.0,0,0,0,0,0,0.0,0.0,2017-09-19 15:45:00,2,Π.Υ. ΛΕΧΑΙΝΩΝ,1,0.0,ΑΜΑΛΙΑΔΑΣ,0.0,0,0,ΝΕΟΧΩΡΙ,0.0,0,Δ. ΑΝΔΡΑΒΙΔΑΣ - ΚΥΛΛΗΝΗΣ,0,ΗΛΕΙΑΣ,2017-09-19 12:40:00,8.0,0,0,0,0.0
5 ΧΛΜ Ε.Ο. ΤΡΙΠΟΛΗΣ - ΣΠΡΤΗΣ,2.0,0,0,0,0,0,0.0,0.0,2017-09-19 12:30:00,6,Π.Υ. ΤΡΙΠΟΛΗΣ,3,0.0,ΤΡΙΠΟΛΗΣ,0.0,0,0,,0.0,0,Δ. ΤΡΙΠΟΛΗΣ,0,ΑΡΚΑΔΙΑΣ,2017-09-19 11:10:00,0.0,0,0,0,0.0
ΓΚΑ ΑΘΙΚΙΩΝ,1.0,0,0,0,0,0,0.0,0.0,,4,Π.Υ. ΚΟΡΙΝΘΟΥ,2,0.0,,0.0,0,0,,0.0,0,Δ. ΚΟΡΙΝΘΙΩΝ,0,ΚΟΡΙΝΘΙΑΣ,2017-09-19 15:48:00,0.0,0,0,0,0.0
Τ.Κ. ΘΑΥΜΑΚΟΥ,0.0,0,0,0,0,0,6.0,0.0,2017-09-19 14:40:00,4,Π.Κ. ΔΟΜΟΚΟΥ,2,0.0,ΛΑΜΙΑΣ,0.0,0,0,ΘΑΥΜΑΚΟ,0.0,0,Δ. ΔΟΜΟΚΟΥ,0,ΦΘΙΩΤΙΔΑΣ,2017-09-19 14:05:00,0.0,0,0,0,0.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΚΑΣΤΡΟΥ,0.0,0,0,0,0,0,0.2,0.0,2017-09-19 16:50:00,2,Π.Υ  ΘΗΒΑΣ,1,0.0,θηβων,0.0,0,0,ΝΕΟΧΩΡΑΚΙΟ,0.0,0,Δ. ΘΗΒΑΙΩΝ,0,ΒΟΙΩΤΙΑΣ,2017-09-19 16:20:00,0.0,0,0,0,0.0
ΚΑΡΥΔΙΑ,0.0,0,0,0,0,0,0.0,0.0,2017-09-20 15:56:00,2,Π.Υ. ΚΟΜΟΤΗΝΗΣ,1,0.0,Δ/ΝΣΗ ΔΑΣΩΝ Ν. ΡΟΔΟΠΗΣ,0.0,0,0,,0.1,0,Δ. ΚΟΜΟΤΗΝΗΣ,0,ΡΟΔΟΠΗΣ,2017-09-20 15:34:00,0.0,0,0,0,0.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΜΟΝΑΣΤΗΡΑΚΙΟΥ,0.0,0,0,0,0,0,0.0,0.0,2017-09-20 17:05:00,4,Π.Υ. ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,2,0.0,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,0.0,0,0,,0.3,0,Δ. ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,0,ΕΒΡΟΥ,2017-09-20 15:50:00,0.0,0,0,0,0.0
ΕΛΛ. ΦΥΛΑΚΙΟ 9,0.0,0,0,0,0,10,0.0,0.0,2017-09-20 17:50:00,6,Π.Υ. ΟΡΕΣΤΙΑΔΑΣ,3,0.0,ΔΙΔ/ΧΟΥ,0.0,0,0,ΟΡΕΣΤΙΑΔΑ,100.0,0,Δ. ΟΡΕΣΤΙΑΔΑΣ,0,ΕΒΡΟΥ,2017-09-20 13:50:00,0.0,0,0,0,0.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΠΥΘΙΟΥ,0.0,0,0,0,0,0,0.0,0.0,,2,Π.Υ. ΔΙΔΥΜΟΤΕΙΧΟΥ,1,0.0,,0.0,0,0,,0.01,0,Δ. ΔΙΔΥΜΟΤΕΙΧΟΥ,0,ΕΒΡΟΥ,2017-09-20 20:00:00,0.0,0,0,0,0.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΛΑΓΟΥ,0.0,0,0,0,0,0,0.0,0.0,,8,Π.Υ. ΔΙΔΥΜΟΤΕΙΧΟΥ,4,0.0,,0.0,0,0,,15.0,0,Δ. ΔΙΔΥΜΟΤΕΙΧΟΥ,0,ΕΒΡΟΥ,2017-09-20 21:20:00,0.0,0,0,0,0.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΑΠΟΛΛΩΝΙΑΣ,0.0,0,0,0,0,0,0.1,0.0,2017-09-21 18:55:00,6,Π.Κ. ΣΤΑΥΡΟΥ ΘΕΣΣΑΛΟΝΙΚΗΣ,3,0.0,ΣΤΑΥΡΟΥ,0.0,0,0,ΑΠΟΛΛΩΝΙΑ,0.0,0,Δ. ΒΟΛΒΗΣ,0,ΘΕΣΣΑΛΟΝΙΚΗΣ,2017-09-20 18:30:00,0.0,0,0,0,0.0
ΛΙΒΑΔΙΑ,0.0,0,0,0,0,0,0.0,0.0,,4,Π.Κ. ΑΝΩ ΠΟΡΟΙΩΝ ΣΕΡΡΩΝ,2,0.0,ΣΙΔΗΡΟΚΑΣΤΡΟΥ,0.0,0,0,ΛΙΒΑΔΙΑ,0.0,0,Δ. ΣΙΝΤΙΚΗΣ,0,ΣΕΡΡΩΝ,2017-09-20 18:20:00,1.0,0,0,0,0.0
ΑΓΡ. ΠΕΡ. ΑΛΙΣΤΡΑΤΗΣ,1.0,0,0,0,0,0,0.0,0.0,,0,Π.Κ. ΝΕΑΣ ΖΙΧΝΗΣ,0,0.0,ΣΕΡΡΩΝ,0.0,0,0,ΑΛΙΣΤΡΑΤΗ,0.0,0,Δ. ΝΕΑΣ ΖΙΧΝΗΣ,0,ΣΕΡΡΩΝ,2017-09-20 16:00:00,1.5,0,0,0,0.0
ΚΑΡΑ ΜΠΑΙΡΑ,0.0,0,0,0,0,0,0.0,0.0,,10,Π.Κ. ΝΕΑΣ ΖΙΧΝΗΣ,5,0.0,ΣΕΡΡΩΝ,0.0,0,0,ΜΕΤΑΛΛΑ,0.0,0,Δ. ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,0,ΣΕΡΡΩΝ,2017-09-20 18:00:00,0.0,0,0,0,1.5
ΟΛΥΝΘΟΣ,0.0,0,0,0,0,0,0.0,0.0,,4,Π.Υ. ΠΟΛΥΓΥΡΟΥ,2,0.0,,0.0,0,0,,7.0,0,Δ. ΠΟΛΥΓΥΡΟΥ,0,ΧΑΛΚΙΔΙΚΗΣ,2017-09-20 18:55:00,0.0,0,0,0,0.0
ΝΕΑ ΦΛΟΓΗΤΑ,0.0,0,0,0,0,0,0.0,0.0,,2,Π.Υ. ΠΟΛΥΓΥΡΟΥ,1,0.0,,0.5,0,0,,0.0,0,Δ. ΝΕΑΣ ΠΡΟΠΟΝΤΙΔΑΣ,0,ΧΑΛΚΙΔΙΚΗΣ,2017-09-20 15:30:00,0.0,0,0,0,0.0
ΚΑΤΟΥΝΑΚΙΑ,0.0,0,0,0,0,0,0.0,0.0,,4,Π.Κ. ΚΑΡΥΩΝ ΑΓ. ΟΡΟΥΣ,2,0.0,,0.0,0,0,,0.0,0,Δ. ΑΓΙΟΝ ΟΡΟΣ,4,ΧΑΛΚΙΔΙΚΗΣ,2017-09-20 14:30:00,0.0,0,0,8,1.0
